CASEID,COMPWT,AGE,RELIG,DENOM,OTHER,FUND,RELIG16,DENOM16,OTH16,FUND16,PARELIG,PADEN,PAOTH,PAATTEND,PAFUND,PARELKID,PADENKID,MARELIG,MADEN,MAOTH,MAATTEND,MAFUND,MARELKID,MADENKID,SPREL,SPDEN,SPOTHER,SPATTEND,SPFUND,SPREL16,SPDEN16,KDYRBRN1,KDYRBRN2,KDYRBRN3,KDYRBRN4,KDYRBRN5,KDYRBRN6,KDYRBRN7,KDYRBRN8,KDYRBRN9
28064,1.59000000000000008e+00,41, 1,33,  0,1, 1,12,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 1,33,  0, ,1,1,12,   0,   0,   0,   0,   0,   0,   0,   0,   0
28065,1.06000000000000005e+00,41, 1,11,  0,2, 1,11,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
28066,1.59000000000000008e+00,46, 1,13,  0,1, 1,13,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 1,13,  0, ,1,1,18,   0,   0,   0,   0,   0,   0,   0,   0,   0
28067,1.06000000000000005e+00,65, 2, 0,  0,2, 1,32,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 2, 0,  0, ,2,2, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
28068,1.06000000000000005e+00,33, 1,50,  0,3, 1,50,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
28069,5.30000000000000027e-01,33, 1,38,  0,2, 1,38,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
28070,1.06000000000000005e+00,45, 1,22,  0,3, 1,22,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 1,22,  0, ,3,1,60,   0,   0,   0,   0,   0,   0,   0,   0,   0
28071,1.06000000000000005e+00,25, 5, 0,  0,9, 5, 0,  0,9,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
28072,1.59000000000000008e+00,24, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
28073,1.59000000000000008e+00,45, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 2, 0,  0, ,2,2, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
28074,1.06000000000000005e+00,65, 2, 0,  0,2, 1,38,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 2, 0,  0, ,2,2, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
28075,1.59000000000000008e+00,44, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
28076,1.06000000000000005e+00,30, 1,60, 64,1, 1,38,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 1,38,  0, ,2,2, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
28077,1.06000000000000005e+00,72, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 2, 0,  0, ,2,2, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
28078,5.30000000000000027e-01,46, 1,22,  0,3, 1,22,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
28079,1.06000000000000005e+00,64, 1,32,  0,1, 1,32,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 1,32,  0, ,1,1,50,   0,   0,   0,   0,   0,   0,   0,   0,   0
28080,5.30000000000000027e-01,75, 1,33,  0,1, 1,33,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
28081,5.30000000000000027e-01,71, 1,70,  0,2, 1,60, 33,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
28082,1.06000000000000005e+00,41, 1,32,  0,1, 1,32,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 1,22,  0, ,3,1,22,   0,   0,   0,   0,   0,   0,   0,   0,   0
28083,1.06000000000000005e+00,69, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 1,48,  0, ,3,1,70,   0,   0,   0,   0,   0,   0,   0,   0,   0
28084,1.06000000000000005e+00,37, 4, 0,  0,3, 1,22,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 4, 0,  0, ,3,2, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
28085,1.06000000000000005e+00,36, 4, 0,  0,3, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 4, 0,  0, ,3,1,18,   0,   0,   0,   0,   0,   0,   0,   0,   0
28086,1.06000000000000005e+00,39, 1,60, 20,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 1,60, 20, ,2,1,60,   0,   0,   0,   0,   0,   0,   0,   0,   0
28087,1.06000000000000005e+00,52, 3, 0,  0,3, 3, 0,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 3, 0,  0, ,3,1,70,   0,   0,   0,   0,   0,   0,   0,   0,   0
28088,2.10999999999999988e+00,44, 1,60, 20,2, 1,50,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 1,60, 20, ,2,1,60,   0,   0,   0,   0,   0,   0,   0,   0,   0
28089,1.59000000000000008e+00,21, 1,60, 12,1, 1,60, 12,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
28090,1.06000000000000005e+00,42, 1,32,  0,1, 1,14,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 1,32,  0, ,1,2, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
28091,1.06000000000000005e+00,35, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 2, 0,  0, ,2,2, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
28092,1.06000000000000005e+00,26, 1,14,  0,1, 1,14,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 1,70,  0, ,2,2, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
28093,1.59000000000000008e+00,48, 1,60, 65,1, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 1,60,138, ,1,1,60,   0,   0,   0,   0,   0,   0,   0,   0,   0
28094,5.30000000000000027e-01,68, 1,14,  0,1, 1,14,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
28095,1.06000000000000005e+00,26, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 4, 0,  0, ,3,4, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
28096,1.06000000000000005e+00,25, 1,38,  0,2, 1,38,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 2, 0,  0, ,2,2, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
28097,1.06000000000000005e+00,36, 4, 0,  0,3, 1,14,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
28098,5.30000000000000027e-01,55, 4, 0,  0,3, 1,60, 65,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
28099,1.06000000000000005e+00,41, 1,30,  0,2, 1,30,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 2, 0,  0, ,2,2, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
28100,5.30000000000000027e-01,43, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
28101,5.30000000000000027e-01,66, 1,60, 35,1, 1,60, 64,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
28102,1.06000000000000005e+00,42, 1,22,  0,3, 1,22,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 1,22,  0, ,3,1,41,   0,   0,   0,   0,   0,   0,   0,   0,   0
28103,1.06000000000000005e+00,29, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 2, 0,  0, ,2,2, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
28104,5.30000000000000027e-01,41, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
28105,1.06000000000000005e+00,19, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
28106,1.06000000000000005e+00,47, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 2, 0,  0, ,2,2, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
28107,5.30000000000000027e-01,49, 1,28,  0,3, 1,28,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
28108,1.06000000000000005e+00,58, 1,60, 35,1, 4, 0,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 1,60, 35, ,1,1,43,   0,   0,   0,   0,   0,   0,   0,   0,   0
28109,1.59000000000000008e+00,19, 1,22,  0,3, 1,22,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
28110,1.06000000000000005e+00,35, 4, 0,  0,3, 1,11,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 1,11,  0, ,2,1,11,   0,   0,   0,   0,   0,   0,   0,   0,   0
28111,1.59000000000000008e+00,30, 1,18,  0,1, 1,18,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 4, 0,  0, ,3,2, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
28112,1.06000000000000005e+00,42, 1,22,  0,3, 1,41,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 1,70,  0, ,2,4, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
28113,5.30000000000000027e-01,54, 1,60, 77,1, 1,21,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
28114,1.06000000000000005e+00,43, 1,22,  0,3, 1,22,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 4, 0,  0, ,3,1,18,   0,   0,   0,   0,   0,   0,   0,   0,   0
28115,1.06000000000000005e+00,33, 1,22,  0,3, 1,60, 56,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 1,22,  0, ,3,1,22,   0,   0,   0,   0,   0,   0,   0,   0,   0
28116,1.59000000000000008e+00,21, 1,60, 32,1, 1,60, 32,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
28117,1.06000000000000005e+00,26, 1,60, 32,1, 1,60, 32,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 1,60, 32, ,1,1,60,   0,   0,   0,   0,   0,   0,   0,   0,   0
28118,1.06000000000000005e+00,42, 1,60, 32,1, 1,60, 32,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 1,60, 32, ,1,1,60,   0,   0,   0,   0,   0,   0,   0,   0,   0
28119,1.06000000000000005e+00,34, 1,60, 32,1, 1,60, 32,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 1,60, 32, ,1,1,60,   0,   0,   0,   0,   0,   0,   0,   0,   0
28120,1.59000000000000008e+00,25, 1,60, 32,1, 1,60, 32,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
28121,2.10999999999999988e+00,43, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 2, 0,  0, ,2,2, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
28122,1.06000000000000005e+00,65, 4, 0,  0,3, 4, 0,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 1,11,  0, ,2,1,38,   0,   0,   0,   0,   0,   0,   0,   0,   0
28123,2.10999999999999988e+00,20, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
28124,2.10999999999999988e+00,22, 4, 0,  0,3, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
28125,2.10999999999999988e+00,23, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
28126,2.10999999999999988e+00,22, 1,32,  0,1, 1,32,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
28127,2.64000000000000012e+00,22, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
28128,2.10999999999999988e+00,20, 1,15,  0,1, 1,15,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
28129,1.06000000000000005e+00,41, 5, 0,  0,9, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 5, 0,  0, ,9,2, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
28130,1.06000000000000005e+00,21, 1,40,  0,2, 1,40,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 2, 0,  0, ,2,2, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
28131,1.06000000000000005e+00,33, 5, 0,  0,9, 1,60, 81,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 4, 0,  0, ,3,1,60,   0,   0,   0,   0,   0,   0,   0,   0,   0
28132,1.06000000000000005e+00,87, 1,60, 76,1, 1,60, 76,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
28133,5.30000000000000027e-01,77, 1,60, 32,1, 1,60, 32,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
28134,1.06000000000000005e+00,40, 1,32,  0,1, 1,10,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 1,32,  0, ,1,2, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
28135,5.30000000000000027e-01,25, 1,60, 32,1, 1,60, 32,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
28136,1.59000000000000008e+00,51, 1,60, 32,1, 1,60, 43,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 1,60, 32, ,1,1,60,   0,   0,   0,   0,   0,   0,   0,   0,   0
28137,1.06000000000000005e+00,32, 1,60, 32,1, 1,60, 32,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 1,60, 31, ,2,1,60,   0,   0,   0,   0,   0,   0,   0,   0,   0
28138,1.06000000000000005e+00,30, 1,22,  0,3, 1,22,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 2, 0,  0, ,2,2, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
28139,5.30000000000000027e-01,86, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
28140,1.06000000000000005e+00,40, 1,30,  0,2, 1,30,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 1,30,  0, ,2,1,30,   0,   0,   0,   0,   0,   0,   0,   0,   0
28141,1.06000000000000005e+00,46, 2, 0,  0,2, 1,40,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
28142,1.06000000000000005e+00,40, 1,10,  0,1, 1,10,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 1,10,  0, ,1,1,10,   0,   0,   0,   0,   0,   0,   0,   0,   0
28143,5.30000000000000027e-01,43, 1,60, 12,1, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
28144,1.59000000000000008e+00,46, 1,60, 40,3, 1,60, 40,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 1,60, 40, ,3,1,60,   0,   0,   0,   0,   0,   0,   0,   0,   0
28145,1.06000000000000005e+00,70, 1,32,  0,1, 1,33,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 1,32,  0, ,1,1,21,   0,   0,   0,   0,   0,   0,   0,   0,   0
28146,1.06000000000000005e+00,32, 4, 0,  0,3, 1,40,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 1,70,  0, ,2,1,50,   0,   0,   0,   0,   0,   0,   0,   0,   0
28147,1.06000000000000005e+00,37, 1,32,  0,1, 1,32,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 1,32,  0, ,1,1,32,   0,   0,   0,   0,   0,   0,   0,   0,   0
28148,1.06000000000000005e+00,53, 1,33,  0,1, 1,33,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
28149,1.06000000000000005e+00,32, 1,41,  0,3, 1,41,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 1,14,  0, ,1,1,14,   0,   0,   0,   0,   0,   0,   0,   0,   0
28150,1.06000000000000005e+00,52, 1,23,  0,1, 1,28,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 1,28,  0, ,3,2, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
28151,1.06000000000000005e+00,71, 1,50,  0,3, 1,50,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 1,50,  0, ,3,1,50,   0,   0,   0,   0,   0,   0,   0,   0,   0
28152,5.30000000000000027e-01,43, 1,32,  0,1, 1,32,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
28153,1.06000000000000005e+00,25, 1,14,  0,1, 1,14,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
28154,2.10999999999999988e+00,46, 1,60, 35,1, 1,60, 35,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 1,60, 35, ,1,1,14,   0,   0,   0,   0,   0,   0,   0,   0,   0
28155,1.06000000000000005e+00,66, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 2, 0,  0, ,2,2, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
28156,5.30000000000000027e-01,42, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
28157,5.30000000000000027e-01,38, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
28158,1.06000000000000005e+00,23, 1,14,  0,1, 1,14,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 1,14,  0, ,1,1,14,   0,   0,   0,   0,   0,   0,   0,   0,   0
28159,1.59000000000000008e+00,59, 1,14,  0,1, 1,14,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 1,14,  0, ,1,1,14,   0,   0,   0,   0,   0,   0,   0,   0,   0
28160,1.06000000000000005e+00,35, 1,14,  0,1, 1,14,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 1,18,  0, ,1,1,18,   0,   0,   0,   0,   0,   0,   0,   0,   0
28161,1.06000000000000005e+00,62, 1,14,  0,1, 1,14,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 1,14,  0, ,1,1,14,   0,   0,   0,   0,   0,   0,   0,   0,   0
28162,1.06000000000000005e+00,19, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
28163,2.10999999999999988e+00,19, 1,50,  0,3, 1,50,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
28164,1.06000000000000005e+00,58, 1,70,  0,2, 1,60, 93,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 1,70,  0, ,2,1,10,   0,   0,   0,   0,   0,   0,   0,   0,   0
28165,1.06000000000000005e+00,59, 1,34,  0,2, 1,34,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 2, 0,  0, ,2,2, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
28166,1.06000000000000005e+00,19, 1,18,  0,1, 1,18,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
28167,1.06000000000000005e+00,68, 1,18,  0,1, 1,28,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 1,18,  0, ,1,1,28,   0,   0,   0,   0,   0,   0,   0,   0,   0
28168,5.30000000000000027e-01,47, 1,14,  0,1, 1,14,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
28169,2.10999999999999988e+00,19, 1,14,  0,1, 1,14,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
28170,1.06000000000000005e+00,35, 1,10,  0,1, 1,10,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 1,41,  0, ,3,1,41,   0,   0,   0,   0,   0,   0,   0,   0,   0
28171,5.30000000000000027e-01,44, 1,20,  0,2, 1,20,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
28172,1.06000000000000005e+00,50, 1,14,  0,1, 1,14,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
28173,5.30000000000000027e-01,41, 1,14,  0,1, 1,14,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
28174,1.06000000000000005e+00,38, 1,60, 77,1, 1,14,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 1,14,  0, ,1,1,14,   0,   0,   0,   0,   0,   0,   0,   0,   0
28175,1.06000000000000005e+00,36, 1,18,  0,1, 1,18,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 1,18,  0, ,1,1,18,   0,   0,   0,   0,   0,   0,   0,   0,   0
28176,1.06000000000000005e+00,43, 5, 0,  0,9, 1,18,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 1,18,  0, ,1,1,18,   0,   0,   0,   0,   0,   0,   0,   0,   0
28177,5.30000000000000027e-01,35, 2, 0,  0,2, 1,60, 77,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
28178,1.59000000000000008e+00,25, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
28179,1.06000000000000005e+00,25, 4, 0,  0,3, 1,18,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
28180,1.06000000000000005e+00,25, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 2, 0,  0, ,2,2, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
28181,5.30000000000000027e-01,73, 1,22,  0,3, 1,14,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
